    0.240,6    ,     8,  51.236.193.194,   209.28.68.166, 31000, 33360,     62.40.98.73,     62.40.97.12,     62.40.96.12,   766, 33891,   656,   613,     900, 1350000
    0.000,17   ,     8, 162.195.193.226,   117.236.42.91, 10443,    53,     62.40.98.73,    62.40.124.45,     62.40.96.12,   766, 11537,   614,   613,     300,   21300
    0.000,17   ,     8,   110.153.47.92,  237.27.212.160,  5846,  8811,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   55800
    6.235,17   ,     8,  195.204.214.69,  104.87.130.212,  8999, 60636,     62.40.98.71,     62.40.96.11,     62.40.96.12,  6939,  5408,   632,   611,     900, 1154100
 4916.905,17   ,     8,  51.238.133.139,   238.140.60.98, 14280,  3496,     62.40.98.73,     62.40.97.12,     62.40.96.12,   766,   714,   656,   613,   10200, 3698400
    0.000,6    ,     8,   104.96.17.180,   60.206.57.217, 49293,   443,     62.40.98.73,     62.40.97.12,     62.40.96.12,   766, 33438,   656,   613,     300,   12000
    0.000,6    ,     8, 110.227.159.152, 150.121.212.208,    80, 49358,     62.40.98.73,    62.40.125.46,     62.40.96.12,   766, 17579,   614,   613,     600,  900000
    0.000,6    ,     8,   51.237.145.34,  232.93.196.204, 12237,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,   15600
15959.823,6    ,     8,  51.109.151.204,  120.74.196.116, 47960, 20257,     62.40.98.73,    62.40.124.45,     62.40.96.12,   766, 11537,   614,   613,    7200,10800000
    0.000,6    ,     8,   92.131.171.96,  221.49.249.239, 64647,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766, 16509,   656,   611,     300,   12000
  157.445,17   ,     8,  224.226.128.26,  204.141.121.23, 53730,  3544,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     900,   75600
    0.000,6    ,     8,   51.236.173.11,   214.90.86.108, 43712,   443,     62.40.98.71,     62.40.97.15,     62.40.96.12,   766,  8075,   656,   611,     300,   12000
    0.000,6    ,    25,     51.40.50.81,    92.186.68.92, 40371,    80,     62.40.98.58,      62.40.97.5,      62.40.96.1,  3221,  6461,   638,   600,     300,   12000
  179.893,6    ,    25,2081:cb..ff:ff02,dffe:6c..f6:5c56, 52947, 48370,fe80::a..43:c7c2,              ::,      62.40.96.1,  3221,   786,   639,   600,   28800, 2102400
  889.459,6    ,    25,    51.40.150.96,  116.130.236.78, 55432,  1094,     62.40.98.58,    62.40.124.45,      62.40.96.1,  3221, 11537,   639,   600,    5100,  272400
   71.565,6    ,    25,     51.40.50.87,   69.45.163.155, 27704, 20030,     62.40.98.58,     62.40.97.11,      62.40.96.1,  3221, 43350,   638,   600,     300,   12000
    3.496,6    ,    25,    51.40.62.237,  213.121.52.179,    80, 27764,     62.40.98.58,   62.40.124.205,      62.40.96.1,  3221,  7497,   639,   600,    6900,10267200
 9773.546,6    ,    25,   51.40.150.109,  116.130.236.93, 55120,  1094,     62.40.98.58,    62.40.124.45,      62.40.96.1,  3221, 11537,   639,   600,    3300,  180000
   24.224,6    ,    25,    51.40.254.39,   36.92.198.220, 21433, 43594,     62.40.98.58,     62.40.97.12,      62.40.96.1,  3221,  1299,   638,   600,     600,   28500
    0.000,6    ,    25,    51.40.252.18,  203.189.37.182, 56014,   443,     62.40.98.58,     62.40.97.12,      62.40.96.1,  3221,  8075,   638,   600,     300,   81600
    0.000,6    ,    25,   51.40.150.119, 120.105.177.210, 40593,  9618,     62.40.98.58,   62.40.124.158,      62.40.96.1,  3221,   513,   639,   600,     300,  450000
